Unique ID;Player;Best Pos;Position;Age;Nation of Birth;Club;Division;Appearances;Minutes;Rating;Playing Time;Transfer Value;Wage;Expires;Height;Preferred Foot;Left Foot;Right Foot;Poss Lost/90;Poss Won/90;Ps C/90;Ps A/90;Pr passes/90;OP-KP/90;Tcon/90;Ch C/90;Pres A/90;Pres C/90;Blk/90;Clr/90;Int/90;Tck/90;Dist/90;Drb/90;Sprints/90;OP-Crs A/90;xSv %;Sv %;CCC;OP-Crs C/90;Hdrs L/90;Hdrs W/90;Cln/90;xA/90;xG/90;xG-OP;NP-xG/90;Fouls Made;Fouls Against;Yel;Red cards;Aer A/90;K Hdrs/90;Crs A/90;Cr C/90;Con/90;Goals per 90 minutes;Saves/90;Tgls/90;MLG;Off;Asts/90;KP/90;xGP/90;Shots From Outside The Box Per 90 minutes;ShT/90;Shot/90;K Tck/90;Shts Blckd/90
48036407;Quentin Braat;GK;GK;26;France;Oviedo;Second Division;10 (3);1035;6.52;First-Choice Goalkeeper;£24K - £240K;£2.5K - £2.9K p/w;30/6/2025;194 cm;Right-Footed Only;Weak;Very Strong;12.2;2.3;13.2;22.8;0.1;0.0;1.5;0.0;0.0;0.0;0.0;9.1;0.1;0.0;5.5;0.0;0.0;0.0;85;66;0;0.0;0.0;0.0;0.3;0.0;0.0;0;0.0;1;5;1;0;0.0;0.0;0.0;0.0;1.5;0.0;2;1.1;0;0;0.0;0.0;-0.1;0.0;0.0;0.0;0.0;0.0
2000280908;Miguel Torguet;DM;DM;20;Spain;Huesca;Second Division;2 (9);385;6.50;Scouting Required;£35K;£1.1K - £1.6K p/w;30/6/2026;185 cm;Right-Footed;Reasonable;Very Strong;11.2;5.6;51.0;57.3;4.0;1.4;1.2;0.0;8.9;3.0;0.7;1.2;1.4;2.8;13.1;0.5;9.6;0.7;0;0;0;0.0;3.7;1.9;0.0;0.0;0.1;-0.22;0.1;3;1;0;0;5.6;0.2;0.7;0.0;0.0;0.0;0;2.6;0;1;0.2;1.4;0.0;0.5;0.0;0.5;0.0;0.5
48045952;Aurélien Scheidler;ST (C);ST (C);26;France;F.C. Andorra;Second Division;0 (15);248;6.66;Scouting Required;£150K - £1.5M;£4.9K - £6.75K p/w;30/6/2026;192 cm;Right-Footed Only;Weak;Very Strong;16.7;0.0;20.0;23.6;0.4;0.4;0.4;0.0;8.0;1.8;0.0;0.0;0.0;1.5;12.9;0.4;8.7;0.4;0;0;0;0.0;6.9;3.3;0.0;0.1;0.7;-0.8;0.7;1;8;1;0;10.2;0.0;0.4;0.0;0.0;0.4;0;1.1;0;0;0.4;0.4;0.0;1.5;1.8;4.4;0.0;0.0
48048269;Yann Kembo;D (C);D (C);22;France;S. Gijón;Second Division;0 (1);37;6.20;Scouting Required;£16K - £55K;£1.1K - £1.6K p/w;30/6/2025;195 cm;Left-Footed Only;Very Strong;Weak;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2000280911;Nacho García;D (C);D (C);22;Spain;R. Majadahonda;Spanish Federation 1A;15;1314;6.59;Scouting Required;£14K - £130K;£220 - £310 p/w;30/6/2024;183 cm;Right-Footed;Fairly Strong;Very Strong;5.2;12.2;39.9;47.1;3.3;0.2;1.4;0.0;2.9;1.4;0.4;1.7;0.9;1.4;10.9;0.0;3.7;0.1;0;0;0;0.0;2.4;4.2;0.0;0.1;0.0;-0.53;0.0;7;5;0;0;6.6;0.5;0.1;0.0;0.0;0.0;0;1.6;0;0;0.0;0.2;0.0;0.1;0.0;0.3;0.3;0.5
49040095;Mathis Lachuer;M (C);D (C), DM, M (C);23;France;Mirandés;Second Division;1 (4);191;6.54;Scouting Required;£12K - £120K;£1.3K - £1.8K p/w;30/6/2025;184 cm;Left-Footed;Very Strong;Weak;7.5;9.9;58.9;66.9;2.4;0.5;2.8;0.0;6.6;3.8;0.0;0.0;1.4;0.5;13.1;0.0;12.3;0.0;0;0;0;0.0;2.4;3.3;0.0;0.0;0.1;-0.14;0.1;1;1;0;0;5.7;0.0;0.0;0.0;0.0;0.0;0;0.9;0;0;0.0;0.5;0.0;0.0;0.0;0.5;0.0;0.5
49048609;Sofiane El Ftouhi;ST (C);AM (RL), ST (C);23;France;Ceuta;Spanish Federation 1B;0 (3);38;6.70;Surplus to Requirements;£60K;£250 - £280 p/w;30/6/2026;182 cm;Right-Footed Only;Weak;Very Strong;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;-0.29;0.0;0;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
49060934;Redouane Halhal;D (C);D (C);21;France;A. Madrid B;Spanish Federation 1B;9 (3);822;6.71;Scouting Required;£18K - £170K;£160 - £250 p/w;30/6/2025;185 cm;Right-Footed;Reasonable;Very Strong;6.8;7.7;51.8;57.5;2.2;0.1;2.1;0.0;3.8;1.0;0.7;2.7;2.0;0.9;10.8;0.0;2.8;0.1;0;0;0;0.0;1.9;1.5;0.0;0.0;0.0;-0.11;0.0;5;2;0;0;3.4;0.1;0.1;0.0;0.0;0.0;0;1.1;0;0;0.0;0.1;0.0;0.0;0.0;0.1;0.5;0.5
49061259;Mathéo Sanchez;AM (C);AM (LC), ST (C);21;France;San Fernando;Spanish Federation 1B;0 (1);7;-;Scouting Required;£2K - £18K;£220 - £300 p/w;30/6/2025;175 cm;Right-Footed Only;Weak;Very Strong;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2000283414;Oriol;M (C);M/AM (C);21;Spain;Ponferrada;Spanish Federation 1A;0;0;-;Scouting Required;£0;£210 - £300 p/w;30/6/2025;189 cm;Right-Footed;Reasonable;Very Strong;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2000285471;Sergio Neira;ST (C);AM (LC), ST (C);18;Spain;Valladolid;Second Division;0 (1);1;-;Scouting Required;£35K - £325K;£310 - £420 p/w;30/6/2026;175 cm;Right-Footed;Weak;Very Strong;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
51078596;Jesús Hernández;ST (C);ST (C);20;Mexico;Murcia;Spanish Federation 1B;30 (1);2678;6.56;Breakthrough Prospect;£2.8M;£300 - £350 p/w;30/6/2025;183 cm;Right-Footed;Reasonable;Very Strong;4.2;2.8;15.4;17.7;0.1;0.1;1.6;0.0;4.7;1.0;0.0;0.6;0.7;0.6;11.4;0.4;3.7;0.1;0;0;0;0.0;7.7;3.8;0.0;0.0;0.3;0.76;0.3;21;25;2;0;11.5;0.1;0.1;0.0;0.0;0.3;0;1.0;0;10;0.0;0.1;0.0;0.3;0.8;1.8;0.0;0.0
2000288341;Hugo De Bustos;ST (C);ST (C);19;Spain;Unionistas;Spanish Federation 1A;3 (27);795;6.77;Breakthrough Prospect;£110K - £400K;£230 - £270 p/w;30/6/2026;182 cm;Right-Footed;Reasonable;Very Strong;16.9;0.6;17.8;21.4;0.5;0.5;1.4;0.0;6.1;1.0;0.2;0.5;0.9;0.8;11.3;0.9;5.8;0.7;0;0;0;0.1;9.1;1.1;0.0;0.0;0.3;4.41;0.3;13;21;1;0;10.2;0.1;0.7;0.1;0.0;0.8;0;2.3;0;4;0.0;0.5;0.0;0.6;1.6;2.2;0.0;0.0
55070267;André Ferreira;GK;GK;28;Portugal;Valladolid;Second Division;8;750;7.19;Scouting Required;£210K - £2.1M;£2.8K - £4.3K p/w;30/6/2026;193 cm;Right-Footed Only;Weak;Very Strong;7.4;4.8;16.3;23.6;0.2;0.0;0.5;0.0;0.0;0.0;0.0;9.5;0.0;0.0;6.0;0.0;0.0;0.0;84;81;0;0.0;0.0;0.0;0.5;0.0;0.0;0;0.0;0;1;0;0;0.0;0.0;0.0;0.0;0.5;0.0;1;1.7;0;0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0
55078869;Nélson Monte;D (C);D (RC);28;Portugal;Málaga;Spanish Federation 1B;32 (2);2877;6.91;Important Player;£1.1M - £1.7M;£3.3K p/w;30/6/2026;188 cm;Right-Footed;Reasonable;Very Strong;6.4;13.0;50.9;56.7;6.1;0.3;1.1;0.0;3.3;1.0;0.5;1.0;2.6;1.2;12.0;0.7;8.1;0.0;0;0;0;0.0;2.0;5.1;0.0;0.0;0.1;-1.52;0.1;22;7;7;0;7.2;0.7;0.0;0.0;0.0;0.0;0;2.1;1;1;0.0;0.3;0.0;0.1;0.3;0.8;0.4;0.4
2000291145;Aitor Bellón;D (C);D (C);18;Spain;Albacete;Second Division;0;0;-;Scouting Required;Unknown;£170 - £260 p/w;30/6/2026;190 cm;Unknown Footedness;Very Weak;Very Weak;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2000291225;Hugo Martínez;M (L);M/AM (L);18;Spain;Albacete;Second Division;0;0;-;Scouting Required;Unknown;£290 - £410 p/w;30/6/2026;196 cm;Unknown Footedness;Very Weak;Very Weak;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2000291228;Sergio Perea;AM (R);M/AM (R);18;Spain;Albacete;Second Division;1 (10);0;-;Scouting Required;Unknown;£230 - £310 p/w;30/6/2025;173 cm;Unknown Footedness;Very Weak;Very Weak;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2000291361;Cristian Palacios;ST (C);ST (C);17;Spain;R. Santander;Second Division;0;0;-;Scouting Required;Unknown;£65 - £100 p/w;30/6/2025;188 cm;Unknown Footedness;Very Weak;Very Weak;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2000291377;Asier García;M (L);M/AM (LC);18;Spain;R. Santander;Second Division;0;0;-;Scouting Required;Unknown;£160 - £250 p/w;30/6/2025;166 cm;Unknown Footedness;Very Weak;Very Weak;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2000291381;Laro Gómez;GK;GK;17;Spain;R. Santander;Second Division;0;0;-;Scouting Required;Unknown;£70 - £100 p/w;30/6/2025;186 cm;Unknown Footedness;Very Weak;Very Weak;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2000291452;Christian Lagüera;D (C);D (RC);17;Spain;R. Santander;Second Division;34 (7);0;-;Scouting Required;Unknown;£90 - £120 p/w;30/6/2026;175 cm;Unknown Footedness;Very Weak;Very Weak;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
62143070;Dragiša Gudelj;D (C);D (LC);26;Netherlands;Córdoba;Spanish Federation 1B;3;270;6.73;Regular Starter;£55K - £550K;£1.5K - £1.8K p/w;30/6/2025;186 cm;Left-Footed Only;Very Strong;Weak;4.7;10.0;72.0;76.0;5.3;0.3;1.0;0.0;8.7;1.7;0.3;1.3;0.7;1.3;12.3;0.0;5.0;0.3;0;0;0;0.0;0.3;4.7;0.0;0.0;0.0;0;0.0;4;0;2;0;5.0;0.3;0.3;0.0;0.0;0.0;0;1.7;0;0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.3
62233893;Tomaž Stopajnik;GK;GK;23;Slovenia;Ceuta;Spanish Federation 1B;7;549;6.67;Emergency Backup;£2.5K - £9K;£550 - £675 p/w;30/6/2025;191 cm;Right-Footed;Reasonable;Very Strong;5.7;9.5;22.5;26.4;0.2;0.0;1.6;0.0;0.0;0.0;0.0;4.9;0.0;0.0;4.3;0.0;0.2;0.0;86;78;0;0.0;0.0;0.0;0.2;0.0;0.0;0;0.0;0;1;0;0;0.0;0.0;0.0;0.0;1.6;0.0;3;1.8;0;0;0.0;0.0;-0.3;0.0;0.0;0.0;0.2;0.0
2000291551;Diego Menéndez;M (C);M (C), AM (R);19;Spain;Oviedo;Second Division;0 (2);75;6.40;Scouting Required;£16K - £170K;£490 - £700 p/w;30/6/2025;186 cm;Right-Footed;Reasonable;Very Strong;20.4;4.8;37.2;46.8;2.4;0.0;0.0;0.0;13.2;1.2;1.2;0.0;1.2;1.2;0.0;2.4;6.0;1.2;0;0;0;0.0;1.2;2.4;0.0;0.0;0.0;0;0.0;1;1;0;0;3.6;0.0;1.2;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2000291561;Dani Martín;GK;GK;18;Spain;R. Majadahonda;Spanish Federation 1A;36;3151;6.79;Important Player;£850K;£775 - £900 p/w;30/6/2026;186 cm;Right-Footed Only;Weak;Very Strong;9.4;4.0;13.3;20.8;0.1;0.0;1.2;0.0;0.0;0.0;0.0;8.5;0.0;0.1;5.6;0.0;0.0;0.0;87;74;0;0.0;0.0;0.0;0.3;0.0;0.0;0;0.0;0;14;0;1;0.0;0.0;0.0;0.0;1.2;0.0;3;1.2;0;0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0
2000292915;Dani Collado;AM (L);M/AM (L), ST (C);18;Spain;S. Gijón;Second Division;10 (3);0;-;Scouting Required;£2.5K - £24K;£160 - £250 p/w;30/6/2025;182 cm;Left-Footed;Very Strong;Reasonable;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
67009190;Jagoba Beobide;DM;DM, M (C);37;Spain;Real Irún;Spanish Federation 1A;33 (1);2708;6.76;Scouting Required;£0;£825 - £1.2K p/w;30/6/2024;177 cm;Right-Footed;Reasonable;Very Strong;8.0;9.8;46.6;52.5;4.0;0.7;1.2;0.0;9.4;2.3;0.4;0.9;1.6;1.9;12.2;0.7;9.2;0.3;0;0;0;0.1;2.9;2.7;0.0;0.1;0.1;-1.82;0.1;54;22;3;0;5.6;0.5;0.3;0.1;0.0;0.0;0;1.1;0;0;0.1;0.7;0.0;0.3;0.1;0.7;0.0;0.1
2000293266;Rodrigo Rocafort;GK;GK;18;Spain;Villarreal B;Second Division;0;0;-;Scouting Required;£12K - £120K;£180 - £270 p/w;30/6/2024;202 cm;Right-Footed;Fairly Strong;Very Strong;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2000293638;Mikel González;WB (L);WB (L);19;Spain;Fuenlabrada;Spanish Federation 1A;0;0;-;Scouting Required;£0 - £45K;£230 - £320 p/w;30/6/2025;183 cm;Right-Footed;Weak;Very Strong;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2000294396;Álex Lizancos;D (R);D (R);20;Spain;Lugo;Spanish Federation 1A;0 (1);34;6.60;Scouting Required;£0 - £80K;£230 - £320 p/w;30/6/2025;176 cm;Right-Footed;Reasonable;Very Strong;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2000294793;Marc Bombardó;D (C);D (C);18;Spain;F.C. Andorra;Second Division;0;0;-;Scouting Required;£35K - £130K;£250 - £390 p/w;30/6/2025;185 cm;Right-Footed;Reasonable;Very Strong;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2000295373;Oussama Boukir;D (C);D (LC);19;Morocco;Granada B;Spanish Federation 1B;0;0;-;Scouting Required;£12K - £45K;£230 - £320 p/w;30/6/2024;187 cm;Left-Footed;Very Strong;Reasonable;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2000295418;Sergio Berrar;GK;GK;18;Pays Basque;Zaragoza;Second Division;0;0;-;Scouting Required;Unknown;£200 - £290 p/w;30/6/2024;181 cm;Unknown Footedness;Very Weak;Very Weak;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2000295430;Daniel Olmos;D (R);D (RL), WB (R);18;Spain;Zaragoza;Second Division;0;0;-;Scouting Required;Unknown;£230 - £320 p/w;30/6/2024;179 cm;Unknown Footedness;Very Weak;Very Weak;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2000295433;David García;D (C);D (RC);18;Spain;Zaragoza;Second Division;0;0;-;Scouting Required;Unknown;£600 - £825 p/w;30/6/2026;187 cm;Unknown Footedness;Very Weak;Very Weak;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2000295436;Alejandro Conte;D (C);D (C);18;Spain;Zaragoza;Second Division;0;0;-;Scouting Required;Unknown;£250 - £340 p/w;30/6/2024;194 cm;Unknown Footedness;Very Weak;Very Weak;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2000295456;Íñigo Cortés;M (C);M (RC);18;El Salvador;Zaragoza;Second Division;0;0;-;Scouting Required;Unknown;£490 - £725 p/w;30/6/2026;180 cm;Unknown Footedness;Very Weak;Very Weak;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2000295462;Iker Vadillo;AM (L);M (L), AM (RL);18;Spain;Zaragoza;Second Division;0;0;-;Scouting Required;Unknown;£525 - £750 p/w;30/6/2025;178 cm;Unknown Footedness;Very Weak;Very Weak;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2000295464;Hugo Pinilla;AM (R);M (R), AM (RLC);18;El Salvador;Zaragoza;Second Division;0;0;-;Scouting Required;£80K - £800K;£550 - £775 p/w;30/6/2026;176 cm;Right-Footed;Reasonable;Very Strong;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2000295465;Dennis Rufo;ST (C);ST (C);18;Spain;Zaragoza;Second Division;0 (2);22;6.50;Scouting Required;£400K - £1.5M;£575 - £825 p/w;30/6/2026;184 cm;Right-Footed;Weak;Very Strong;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;-0.1;0.0;0;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2000295467;Manu Sesé;AM (R);M/AM (R);18;Spain;Zaragoza;Second Division;0;0;-;Scouting Required;Unknown;£230 - £310 p/w;30/6/2024;181 cm;Unknown Footedness;Very Weak;Very Weak;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2000295503;Yussif Saidu;M (C);DM, M (C);17;Ghana;Zaragoza;Second Division;0;0;-;Scouting Required;Unknown;£80 - £120 p/w;30/6/2024;178 cm;Unknown Footedness;Very Weak;Very Weak;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2000295506;Salim Yenpariye;ST (C);ST (C);17;Ghana;Zaragoza;Second Division;34 (7);0;-;Scouting Required;Unknown;£85 - £120 p/w;30/6/2024;193 cm;Unknown Footedness;Very Weak;Very Weak;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2000297082;Miguel Santaella;D (C);D (C);17;Spain;Málaga;Spanish Federation 1B;0;0;-;Future Prospect;£0 - £55K;£140 p/w;30/6/2024;178 cm;Left-Footed;Very Strong;Reasonable;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2000297101;Lucio;D (C);D (C);21;Spain;Burgos;Second Division;0;0;-;Scouting Required;£16K;£1.1K - £1.6K p/w;30/6/2025;181 cm;Right-Footed;Fairly Strong;Very Strong;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
